0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073791827314598464,0.007325247815920996,0.0072722107666325616,0.007220048102836808
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015397215794740229,0.015165056586699721,0.014941034063478091,0.014724699581037991,0.014515638030731434,0.014313464696443838,0.014117822463755503,0.013928379335493988,0.013744826214738028,0.013566874921931626,0.013394256417470251,0.013226719205086505,0.013064027894717278,0.012905961906381422,0.012752314299020755,0.012602890710326935,0.012457508395348975,0.012315995353198248,0.0121781895324782,0.012043938107197382,0.01191309681590335,0.011785529357624419,0.011661106838944703,0.011539707267181612,0.01142121508519705,0.011305520743865725,0.01119252030865542,0.011082115097153475,0.010974211344707567,0.010868719895643563,0.010765555917783496,0.010664638638217323,0.010565891098486444,0.010469239927518633,0.010374615130815591,0.010281949894538298,0.010191180403263953,0.010102245670303057,0.010015087379568192,0.009929649738078082,0.009845879338263452,0.009763725029315492,0.00968313779688472,0.009604070650498462,0.009526478518119531,0.009450318147317978,0.00937554801257224,0.00930212822825637,0.009230020466906545,0.009159187882393227,0.009089595037655518,0.009021207836681632,0.008953993460444403,0.008887920306523488,0.00882295793216668,0.008759077000561737,0.008696249230107419
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02831169742649504,0.027541830374730368,0.026821271514972177,0.026145087341861654,0.02550900517471743,0.024909303741335254,0.02434272510323463,0.0238064031731478,0.023297805254340137,0.022814683889234477,0.022355036936378272,0.02191707426475098,0.021499189807619248,0.02109993798609909,0.020718013717640177,0.020352235382861576,0.02000153024718611,0.01966492193006772,0.01934151959058442,0.019030508558473932,0.018731142187847334,0.018442734749499087,0.018164655208975436,0.01789632176293116,0.01763719702700482,0.017386783785414736,0.017144621226456404,0.016910281599645218,0.016683367239853236,0.016463507911798528,0.0162503584349509,0.016043596554551464,0.01584292102919321,0.01564804990942797,0.015458718985275342,0.015274680383412271,0.015095701297301145,0.01492156283563702,0.014752058976317721,0.01458699561471016,0.014426189696341326,0.014269468425315034,0.014116668540772932,0.013967635654602795,0.01382222364436817,0.013680294096106778,0.01354171579223443,0.01340636424030817,0.01327412123885668,0.013144874476885903,0.013018517164020785,0.012894947688555855,0.012774069300963484,0.012655789820653521,0.012540021363995485,0.012426680091808103,0.0123156859746934,0.012206962574746535,0.01210043684231018,0.011996038926565441,0.011893701998861722,0.01179336208778712,0.011694957925070037,0.011598430801482883,0.011503724431991089,0.01141078482945584,0.01131956018625792,0.01123000076326334,0.011142058785599719,0.011055688344756167,0.010970845306559169,0.01088748722461301,0.010805573258826227,0.010725064098675356,0.018025104622344457,0.017893357987145905,0.017763804566791,0.01763638700491249
0.0,0.38685280723454163,0.2960819109658652,0.24630238874073,0.21398626473452756,0.19092086617893467,0.17342765698823945,0.15958907712489634,0.1482972305701491,0.13886244387355454,0.13083036905940468,0.12388806404564567,0.11781210270929884,0.11243817952384734,0.1076424320455391,0.10332949630181452,0.09942460513010813,0.09586820699422145,0.09261220774116596,0.08961728720334347,0.08685094548235438,0.08428605557054564,0.08189977426795961,0.10686525420231868,0.10406940858610132,0.12665648413848335,0.12357506659107736,0.1206698907891446,0.11792517407232962,0.11532703205264698,0.1128631954093022,0.11052277662559848,0.10829607658698279,0.10617442323593837,0.10415003619051129,0.10221591253131576,0.1003657299552294,0.09859376426043864,0.09689481872343739,0.09526416339532437,0.09369748271281117,0.09219083011148961,0.09074058856220422,0.08934343613877023,0.08799631587663297,0.08669640930495685,0.08544111313491139,0.08422801866914006,0.08305489356511597,0.08191966564110338,0.08082040845997436,0.07975532846493173,0.07872275347367316,0.07772112236482143,0.07674897581345673,0.07580494795205135,0.07488775884962802,0.07399620771602684,0.07312916675017556,0.0722855755615415,0.07146443610277549,0.07066480805916138,0.06988580464705013,0.06912658877913745,0.06838636955937291,0.06766439907457374,0.06695996945355127,0.06627241016782005,0.06560108555081472,0.06494539251504432,0.06430475844881392,0.06367863927608154,0.0630665176647279,0.06246790137002669,0.061882321701441485,0.06130933210206078,0.060748506831036796,0.06923780330427258,0.06861937675816833,0.06801360197966935,0.06742007195758935,0.06683839750372816,0.06626820626851766,0.06570914182208266,0.06516086279564998,0.0646230420786863,0.06409536606754819,0.06357753396179092,0.06306925710461136,0.06257025836419713,0.06208027155302329,0.06159904088238172,0.06112632044964979,0.060661873756005985,0.06020547325248317,0.05975689991241684,0.05931594282849755,0.05888239883277522,0.05845607213808954,0.058036773999516546
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023509401063454803,0.022974664140439565,0.022468483498681423,0.021988468778982685,0.021532498830864662,0.021098684033208973,0.02068533486034461,0.020290935506476225,0.01991412163424195,0.0195536615067207,0.019208439911531632,0.01887744440177252,0.01855975346947645,0.01825452633897437,0.017960994124466455,0.01767845214155697,0.01740625319901643,0.01714380172652251,0.016890548618073493,0.01664598669030491,0.016409646670958167,0.016181093645942994,0.015959923904348715,0.015745762129824512,0.015538258894308432,0.01533708841641342,0.015141946552095543,0.01495254898971254,0.014768629625373056,0.01458993909769554,0.014416243463835786,0.014247323000981792,0.014082971119518263,0.013922993375783576,0.01376720657382352,0.013615437946825059,0.013467524410020037,0.013323311877809078,0.013182654638690672,0.01304541478230817,0.023179675523453756,0.022944870621177147,0.022715533076735066,0.022491462611410384,0.02227246892721815,0.022058371080223585,0.021848996901148325,0.021644182459111816,0.021443771564769426,0.02124761530947752,0.021055571637443697,0.020867504948112566,0.020683285726298305,0.020502790197808485,0.020325900008512292,0.020152501924993425,0.01998248755509597,0.019815753086822496,0.01965219904417956,0.019491730058688313,0.019334254655388402,0.019179685052263248,0.01902793697210517,0.018878929465920513,0.01873258474704923,0.018588828035240666,0.01844758740998837,0.018308793672482587,0.01817238021558958,0.018038282901313176,0.01790643994523615,0.01777679180747735,0.01764928108973588
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05306340617755807,0.05046096657376444,0.048159222084064895,0.04610512027589789,0.044257815106106525,0.04258528250242427,0.041062015509212284,0.039667414566743345,0.0383846381653829,0.03719976603506465,0.036101179208000475,0.035079093545523896,0.034125203783294505,0.03323240843917434,0.032394594743117074,0.03160646870786882,0.030863419558816,0.03016141060656478,0.05152901435389809,0.0504281529903401,0.04938243568579222,0.04838752880048128,0.04743955759170122,0.046535045724318415,0.045670864239517835,0.04484418828312138,0.044052460237264744,0.04329335816549145,0.04256476868986671,0.041864763583168534,0.04119157948974284,0.040543600292847946,0.03991934173004327,0.039317437925804125,0.03873662956545331,0.03817575347930607,0.037633733442660806,0.03710957202752458,0.03660234336699089,0.036111186713976826,0.03563530069336419,0.03517393816110245,0.03472640159602576,0.034292038960416646,0.0338702399740469,0.03346043275380702,0.03306208077731987,0.0326746801343,0.032297757034015044,0.0319308655411516,0.03157358551578546,0.031225520736089307,0.030886297184948924,0.030555561483861373,0.0302329794594031,0.029918234829224746,0.029611027995987013,0.029311074938927494,0.029018106193867445,0.028731865913450682,0.028452111000272572,0.02817861030632101,0.02791114389282608,0.027649502345213,0.027393486138382637,0.02714290504801493,0.026897577604009435,0.03558925095828077,0.03527506753612325,0.03496723482319258,0.03466555096809953,0.03436982285276507,0.034079865615815094,0.03379550220727464,0.03351656297216559,0.03324288526082113,0.03297431306391821,0.032710696670400094,0.03245189234661477,0.032197762035134816,0.031948173071850536,0.03170299792004327,0.03146211392024994,0.031225403054824807,0.030992751726190954,0.030764050547852622,0.030539194147311485,0.030318080980095533,0.03010061315416927
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019066616834155378,0.01871253923544672,0.018373828625812934,0.018049437082788954,0.017738413248703597,0.01743989121772866,0.017153080945091676,0.016877259938183578,0.016611766032001762,0.016355991085675297,0.016109375464527405,0.030643687224092653,0.03019999061062431,0.029771210599082946,0.029356558146338398,0.02895530081964645,0.028566757701108902,0.028190294840670017,0.027825321189267147,0.027471284953399438,0.027127670320511787,0.02679399451147131,0.02646980512225286,0.02615467772192121,0.025848213678242495,0.025550038185892267,0.025259798475349284,0.02497716218325174,0.024701815867312994,0.024433463650901717,0.024171825984133553,0.023916638509835844,0.02366765102406734,0.023424626522027626,0.02318734032120029,0.022955579254458913,0.02272914092664294,0.022507833028795304,0.022291472704857918,0.02207988596615523,0.02187290714946868,0.02167037841492423,0.021472149280287588,0.02127807618859313,0.021088022106327892,0.020901856149655576,0.02071945323640116,0.02054069376172769,0.020365463295625826,0.02019365230050658,0.020025155867340244,0.019859873468921766,0.019697708728966812,0.01953856920585426,0.01938236618993192,0.01922901451339352,0.019078432371817697,0.018930541156534628,0.018785265297054057,0.01864253211285029,0.01850227167385581,0.025815123653548804,0.025624629138874037,0.02543733709602661,0.02525316294448511,0.02507202514599106
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015077999239304984,0.01485526275194592,0.01464017017098397,0.014432308770766393,0.014231296043700827,0.014036776925438005,0.01384842132468648,0.013665921918943561,0.013488992182992463,0.013317364621692014,0.013150789182527949,0.012989031826730139,0.01283187324059085,0.012679107671028981,0.012530541871503008,0.023921626591067877,0.023649885080272697,0.023385262390026598,0.02312746505504062,0.02287621605614791,0.022631253660356187,0.022392330359089333,0.022159211894957575,0.021931676368475102,0.02170951341708903,0.021492523459712136,0.02128051700068029,0.02107331398769659,0.020870743218890053,0.020672641794616555,0.020478854610072515,0.02028923388518417,0.020103638728584103,0.01992193473279703,0.019743993598033194,0.019569692782234683,0.019398915175240564,0.01923154879513412,0.019067486505012686,0.018906625748579386,0.018748868303099027,0.01859412004838894,0.01844229075063149,0.018293293859899595,0.018147046320381003,0.018003468392372608,0.01786248348519352,0.01772401800023568,0.01758800118343462,0.017454364986500798,0.017323043936304565,0.017193975011855846,0.017067097528363207,0.016942353027896893,0.0168196851762169,0.016699039665360276
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010268213849890856,0.010164199151879254,0.010062606403190542,0.009963346883657132,0.009866336294411132,0.00977149448027456,0.00967874517309747,0.009588015754204225,0.00949923703429189,0.009412343049287952,0.009327270870819953,0.009243960430078921,0.009162354353974216,0.00908239781258056,0.009004038376970551,0.008927225886608837,0.008851912325558549,0.008778051706817462,0.008705599964161594,0.016799961635305755,0.016664233266095983,0.016531009411945102,0.01640021743415703,0.01627178756263011,0.01614565275288441,0.016021748551670364,0.015900012970557723,0.015780386366952136,0.01566281133203006,0.015547232585122627,0.015433596874115432,0.015321852881464261,0.015211951135457261
0.0,0.0,0.0,0.16812753627111746,0.14606834984270645,0.13032376591037062,0.11838279295536291,0.10893649261775588,0.10122860821230018,0.09478836436955078,0.08930562034683721,0.0845667599404342,0.08041927109478651,0.07675099783970546,0.0734773909038217,0.0705333542487353,0.06786785134613488,0.06544023194852022,0.0632176666891428,0.06117331537803186,0.05928499338321969,0.08706627333311613,0.08460127934645645,0.08230075541372242,0.08014757468203947,0.0781269948044995,0.0762262481166832,0.07443421467814568,0.07274115908661381,0.0931706405493391,0.09118015111955326,0.08928936876479851,0.08749045774440256,0.08577641205865023,0.08414094607651934,0.08257840226505095,0.0991844023781399,0.09743329312450537,0.09575434456471663,0.09414288242245188,0.0925946419295888,0.09110572297368413,0.08967255109884217,0.08829184347870843,0.08696057912989963,0.08567597275562602,0.08443545170836153,0.08323663564166794,0.08207731848820006,0.08095545245627471,0.07986913378336916,0.07881659002325964,0.0777961686756116,0.07680632699380319,0.0758456228295024,0.07491270639175444,0.07400631281466213,0.07312525544164017,0.07226841974609263,0.07143475781852576,0.0706232833588357,0.06983306712002546,0.06906323275609216,0.06831295303244038,0.06758144636204691,0.06686797363483808,0.0661718353114309,0.06549236875561336,0.06482894578276088,0.06418097040386009,0.06354787674698652,0.06292912713999758,0.07193687823468976,0.07125406603741338,0.07058612407905655,0.06993254299408971,0.0692928371608445,0.0686665433062078,0.06805321920892013,0.06745244249336187,0.06686380950647196,0.06628693427112332,0.06572144750989059,0.06516699573369276,0.06462324039028629,0.06408985706802708,0.06356653475071973,0.06305297511973225,0.06254889189988075,0.06205401024588288,0.06156806616644581,0.06109080598329604,0.06062198582267848,0.06016137113705126,0.05970873625488435,0.05926386395663548,0.058826545075127086,0.058396578118685864,0.057973768915531666,0.057557930278017325
